"Severity","ThreadID","Date","Time","Application","Message"
"ERROR","ajp-nio-127.0.0.1-8009-exec-6","07/20/2023","16:24:06","","Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric];Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric]
the function is located at [D:\grocerapp\cfc_folder\product.cfc];lucee.runtime.exp.UDFCasterException: Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric]
	at lucee.runtime.type.UDFImpl.castToAndClone(UDFImpl.java:114)
	at lucee.runtime.type.UDFImpl.defineArguments(UDFImpl.java:130)
	at lucee.runtime.type.UDFImpl._call(UDFImpl.java:341)
	at lucee.runtime.type.UDFImpl.call(UDFImpl.java:217)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:684)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:572)
	at lucee.runtime.ComponentImpl.call(ComponentImpl.java:1911)
	at lucee.runtime.util.VariableUtilImpl.callFunctionWithoutNamedValues(VariableUtilImpl.java:787)
	at lucee.runtime.PageContextImpl.getFunction(PageContextImpl.java:1747)
	at product_table.product_insert.insert_products_cfm$cf.call(/Product_table/product_insert/insert_products.cfm:6)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:1034)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:926)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:217)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:44)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2460)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2450)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2421)
	at lucee.runtime.engine.Request.exe(Request.java:45)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1179)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1125)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","ajp-nio-127.0.0.1-8009-exec-2","07/20/2023","16:24:17","","Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric];Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric]
the function is located at [D:\grocerapp\cfc_folder\product.cfc];lucee.runtime.exp.UDFCasterException: Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric]
	at lucee.runtime.type.UDFImpl.castToAndClone(UDFImpl.java:114)
	at lucee.runtime.type.UDFImpl.defineArguments(UDFImpl.java:130)
	at lucee.runtime.type.UDFImpl._call(UDFImpl.java:341)
	at lucee.runtime.type.UDFImpl.call(UDFImpl.java:217)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:684)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:572)
	at lucee.runtime.ComponentImpl.call(ComponentImpl.java:1911)
	at lucee.runtime.util.VariableUtilImpl.callFunctionWithoutNamedValues(VariableUtilImpl.java:787)
	at lucee.runtime.PageContextImpl.getFunction(PageContextImpl.java:1747)
	at product_table.product_insert.insert_products_cfm$cf.call(/Product_table/product_insert/insert_products.cfm:6)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:1034)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:926)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:217)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:44)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2460)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2450)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2421)
	at lucee.runtime.engine.Request.exe(Request.java:45)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1179)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1125)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","ajp-nio-127.0.0.1-8009-exec-6","07/20/2023","16:25:22","","Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric];Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric]
the function is located at [D:\grocerapp\cfc_folder\product.cfc];lucee.runtime.exp.UDFCasterException: Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric]
	at lucee.runtime.type.UDFImpl.castToAndClone(UDFImpl.java:114)
	at lucee.runtime.type.UDFImpl.defineArguments(UDFImpl.java:130)
	at lucee.runtime.type.UDFImpl._call(UDFImpl.java:341)
	at lucee.runtime.type.UDFImpl.call(UDFImpl.java:217)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:684)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:572)
	at lucee.runtime.ComponentImpl.call(ComponentImpl.java:1911)
	at lucee.runtime.util.VariableUtilImpl.callFunctionWithoutNamedValues(VariableUtilImpl.java:787)
	at lucee.runtime.PageContextImpl.getFunction(PageContextImpl.java:1747)
	at product_table.product_insert.insert_products_cfm$cf.call(/Product_table/product_insert/insert_products.cfm:6)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:1034)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:926)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:217)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:44)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2460)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2450)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2421)
	at lucee.runtime.engine.Request.exe(Request.java:45)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1179)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1125)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","ajp-nio-127.0.0.1-8009-exec-7","07/20/2023","16:27:42","","Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric];Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric]
the function is located at [D:\grocerapp\cfc_folder\product.cfc];lucee.runtime.exp.UDFCasterException: Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric]
	at lucee.runtime.type.UDFImpl.castToAndClone(UDFImpl.java:114)
	at lucee.runtime.type.UDFImpl.defineArguments(UDFImpl.java:130)
	at lucee.runtime.type.UDFImpl._call(UDFImpl.java:341)
	at lucee.runtime.type.UDFImpl.call(UDFImpl.java:217)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:684)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:572)
	at lucee.runtime.ComponentImpl.call(ComponentImpl.java:1911)
	at lucee.runtime.util.VariableUtilImpl.callFunctionWithoutNamedValues(VariableUtilImpl.java:787)
	at lucee.runtime.PageContextImpl.getFunction(PageContextImpl.java:1747)
	at product_table.product_insert.insert_products_cfm$cf.call(/Product_table/product_insert/insert_products.cfm:6)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:1034)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:926)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:217)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:44)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2460)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2450)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2421)
	at lucee.runtime.engine.Request.exe(Request.java:45)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1179)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1125)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","ajp-nio-127.0.0.1-8009-exec-3","07/20/2023","16:30:06","","Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric];Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric]
the function is located at [D:\grocerapp\cfc_folder\product.cfc];lucee.runtime.exp.UDFCasterException: Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric]
	at lucee.runtime.type.UDFImpl.castToAndClone(UDFImpl.java:114)
	at lucee.runtime.type.UDFImpl.defineArguments(UDFImpl.java:130)
	at lucee.runtime.type.UDFImpl._call(UDFImpl.java:341)
	at lucee.runtime.type.UDFImpl.call(UDFImpl.java:217)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:684)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:572)
	at lucee.runtime.ComponentImpl.call(ComponentImpl.java:1911)
	at lucee.runtime.util.VariableUtilImpl.callFunctionWithoutNamedValues(VariableUtilImpl.java:787)
	at lucee.runtime.PageContextImpl.getFunction(PageContextImpl.java:1747)
	at product_table.product_insert.insert_products_cfm$cf.call(/Product_table/product_insert/insert_products.cfm:6)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:1034)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:926)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:217)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:44)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2460)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2450)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2421)
	at lucee.runtime.engine.Request.exe(Request.java:45)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1179)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1125)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","ajp-nio-127.0.0.1-8009-exec-8","07/20/2023","16:30:37","","Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric];Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric]
the function is located at [D:\grocerapp\cfc_folder\product.cfc];lucee.runtime.exp.UDFCasterException: Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric]
	at lucee.runtime.type.UDFImpl.castToAndClone(UDFImpl.java:114)
	at lucee.runtime.type.UDFImpl.defineArguments(UDFImpl.java:130)
	at lucee.runtime.type.UDFImpl._call(UDFImpl.java:341)
	at lucee.runtime.type.UDFImpl.call(UDFImpl.java:217)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:684)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:572)
	at lucee.runtime.ComponentImpl.call(ComponentImpl.java:1911)
	at lucee.runtime.util.VariableUtilImpl.callFunctionWithoutNamedValues(VariableUtilImpl.java:787)
	at lucee.runtime.PageContextImpl.getFunction(PageContextImpl.java:1747)
	at product_table.product_insert.insert_products_cfm$cf.call(/Product_table/product_insert/insert_products.cfm:6)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:1034)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:926)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:217)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:44)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2460)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2450)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2421)
	at lucee.runtime.engine.Request.exe(Request.java:45)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1179)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1125)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","ajp-nio-127.0.0.1-8009-exec-9","07/20/2023","16:31:49","","Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric];Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric]
the function is located at [D:\grocerapp\cfc_folder\product.cfc];lucee.runtime.exp.UDFCasterException: Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric]
	at lucee.runtime.type.UDFImpl.castToAndClone(UDFImpl.java:114)
	at lucee.runtime.type.UDFImpl.defineArguments(UDFImpl.java:130)
	at lucee.runtime.type.UDFImpl._call(UDFImpl.java:341)
	at lucee.runtime.type.UDFImpl.call(UDFImpl.java:217)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:684)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:572)
	at lucee.runtime.ComponentImpl.call(ComponentImpl.java:1911)
	at lucee.runtime.util.VariableUtilImpl.callFunctionWithoutNamedValues(VariableUtilImpl.java:787)
	at lucee.runtime.PageContextImpl.getFunction(PageContextImpl.java:1747)
	at product_table.product_insert.insert_products_cfm$cf.call(/Product_table/product_insert/insert_products.cfm:6)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:1034)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:926)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:217)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:44)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2460)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2450)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2421)
	at lucee.runtime.engine.Request.exe(Request.java:45)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1179)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1125)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","ajp-nio-127.0.0.1-8009-exec-4","07/20/2023","16:32:21","","Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric];Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric]
the function is located at [D:\grocerapp\cfc_folder\product.cfc];lucee.runtime.exp.UDFCasterException: Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric]
	at lucee.runtime.type.UDFImpl.castToAndClone(UDFImpl.java:114)
	at lucee.runtime.type.UDFImpl.defineArguments(UDFImpl.java:130)
	at lucee.runtime.type.UDFImpl._call(UDFImpl.java:341)
	at lucee.runtime.type.UDFImpl.call(UDFImpl.java:217)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:684)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:572)
	at lucee.runtime.ComponentImpl.call(ComponentImpl.java:1911)
	at lucee.runtime.util.VariableUtilImpl.callFunctionWithoutNamedValues(VariableUtilImpl.java:787)
	at lucee.runtime.PageContextImpl.getFunction(PageContextImpl.java:1747)
	at product_table.product_insert.insert_products_cfm$cf.call(/Product_table/product_insert/insert_products.cfm:6)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:1034)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:926)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:217)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:44)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2460)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2450)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2421)
	at lucee.runtime.engine.Request.exe(Request.java:45)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1179)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1125)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","ajp-nio-127.0.0.1-8009-exec-10","07/20/2023","16:32:48","","Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric];Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric]
the function is located at [D:\grocerapp\cfc_folder\product.cfc];lucee.runtime.exp.UDFCasterException: Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric]
	at lucee.runtime.type.UDFImpl.castToAndClone(UDFImpl.java:114)
	at lucee.runtime.type.UDFImpl.defineArguments(UDFImpl.java:130)
	at lucee.runtime.type.UDFImpl._call(UDFImpl.java:341)
	at lucee.runtime.type.UDFImpl.call(UDFImpl.java:217)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:684)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:572)
	at lucee.runtime.ComponentImpl.call(ComponentImpl.java:1911)
	at lucee.runtime.util.VariableUtilImpl.callFunctionWithoutNamedValues(VariableUtilImpl.java:787)
	at lucee.runtime.PageContextImpl.getFunction(PageContextImpl.java:1747)
	at product_table.product_insert.insert_products_cfm$cf.call(/Product_table/product_insert/insert_products.cfm:6)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:1034)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:926)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:217)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:44)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2460)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2450)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2421)
	at lucee.runtime.engine.Request.exe(Request.java:45)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1179)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1125)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","ajp-nio-127.0.0.1-8009-exec-1","07/20/2023","16:33:12","","Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric];Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric]
the function is located at [D:\grocerapp\cfc_folder\product.cfc];lucee.runtime.exp.UDFCasterException: Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric]
	at lucee.runtime.type.UDFImpl.castToAndClone(UDFImpl.java:114)
	at lucee.runtime.type.UDFImpl.defineArguments(UDFImpl.java:130)
	at lucee.runtime.type.UDFImpl._call(UDFImpl.java:341)
	at lucee.runtime.type.UDFImpl.call(UDFImpl.java:217)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:684)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:572)
	at lucee.runtime.ComponentImpl.call(ComponentImpl.java:1911)
	at lucee.runtime.util.VariableUtilImpl.callFunctionWithoutNamedValues(VariableUtilImpl.java:787)
	at lucee.runtime.PageContextImpl.getFunction(PageContextImpl.java:1747)
	at product_table.product_insert.insert_products_cfm$cf.call(/Product_table/product_insert/insert_products.cfm:6)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:1034)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:926)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:217)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:44)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2460)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2450)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2421)
	at lucee.runtime.engine.Request.exe(Request.java:45)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1179)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1125)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","ajp-nio-127.0.0.1-8009-exec-5","07/20/2023","16:33:48","","Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric];Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric]
the function is located at [D:\grocerapp\cfc_folder\product.cfc];lucee.runtime.exp.UDFCasterException: Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric]
	at lucee.runtime.type.UDFImpl.castToAndClone(UDFImpl.java:114)
	at lucee.runtime.type.UDFImpl.defineArguments(UDFImpl.java:130)
	at lucee.runtime.type.UDFImpl._call(UDFImpl.java:341)
	at lucee.runtime.type.UDFImpl.call(UDFImpl.java:217)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:684)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:572)
	at lucee.runtime.ComponentImpl.call(ComponentImpl.java:1911)
	at lucee.runtime.util.VariableUtilImpl.callFunctionWithoutNamedValues(VariableUtilImpl.java:787)
	at lucee.runtime.PageContextImpl.getFunction(PageContextImpl.java:1747)
	at product_table.product_insert.insert_products_cfm$cf.call(/Product_table/product_insert/insert_products.cfm:6)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:1034)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:926)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:217)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:44)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2460)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2450)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2421)
	at lucee.runtime.engine.Request.exe(Request.java:45)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1179)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1125)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
"ERROR","ajp-nio-127.0.0.1-8009-exec-10","07/20/2023","16:37:32","","Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric];Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric]
the function is located at [D:\grocerapp\cfc_folder\product.cfc];lucee.runtime.exp.UDFCasterException: Invalid call of the function [addProduct], second Argument [price] is of invalid type, Cannot cast String [] to a value of type [numeric]
	at lucee.runtime.type.UDFImpl.castToAndClone(UDFImpl.java:114)
	at lucee.runtime.type.UDFImpl.defineArguments(UDFImpl.java:130)
	at lucee.runtime.type.UDFImpl._call(UDFImpl.java:341)
	at lucee.runtime.type.UDFImpl.call(UDFImpl.java:217)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:684)
	at lucee.runtime.ComponentImpl._call(ComponentImpl.java:572)
	at lucee.runtime.ComponentImpl.call(ComponentImpl.java:1911)
	at lucee.runtime.util.VariableUtilImpl.callFunctionWithoutNamedValues(VariableUtilImpl.java:787)
	at lucee.runtime.PageContextImpl.getFunction(PageContextImpl.java:1747)
	at product_table.product_insert.insert_products_cfm$cf.call(/Product_table/product_insert/insert_products.cfm:6)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:1034)
	at lucee.runtime.PageContextImpl._doInclude(PageContextImpl.java:926)
	at lucee.runtime.listener.ModernAppListener._onRequest(ModernAppListener.java:217)
	at lucee.runtime.listener.MixedAppListener.onRequest(MixedAppListener.java:44)
	at lucee.runtime.PageContextImpl.execute(PageContextImpl.java:2460)
	at lucee.runtime.PageContextImpl._execute(PageContextImpl.java:2450)
	at lucee.runtime.PageContextImpl.executeCFML(PageContextImpl.java:2421)
	at lucee.runtime.engine.Request.exe(Request.java:45)
	at lucee.runtime.engine.CFMLEngineImpl._service(CFMLEngineImpl.java:1179)
	at lucee.runtime.engine.CFMLEngineImpl.serviceCFML(CFMLEngineImpl.java:1125)
	at lucee.loader.engine.CFMLEngineWrapper.serviceCFML(CFMLEngineWrapper.java:97)
	at lucee.loader.servlet.CFMLServlet.service(CFMLServlet.java:51)
..."
